Nome da campanha,Dia,Status de veiculação,Nível de veiculação,Nome da conta,Identificação da conta,Valor gasto (BRL),Impressões,Alcance,Cliques no link,CPC (custo por clique no link),Tipo de resultado,Resultados,Custo por resultado,Início dos relatórios,Encerramento dos relatórios,Resultados (iniciais)
[AGO]_[SN]_Card_Condição - Lote,2026-08-26,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,25.64,890,615,5,5.128,,,,2026-08-26,2026-08-26,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-26,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,46.74,3035,1912,15,3.116,Conversas por mensagem iniciadas,2,23.37,2026-08-26,2026-08-26,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-26,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,36.03,1655,1127,13,277.153.846,Conversas por mensagem iniciadas,1,36.03,2026-08-26,2026-08-26,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-25,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,86.87,5643,3272,33,263.242.424,Conversas por mensagem iniciadas,2,43.435,2026-08-25,2026-08-25,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-25,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,63.61,2193,1450,26,244.653.846,Conversas por mensagem iniciadas,5,12.722,2026-08-25,2026-08-25,
[AGO]_[SN]_Card_Condição - Lote,2026-08-25,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,42.5,1567,1152,11,386.363.636,Conversas por mensagem iniciadas,3,1.416.666.667,2026-08-25,2026-08-25,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-25,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,16.47,950,763,8,205.875,Conversas por mensagem iniciadas,2,8.235,2026-08-25,2026-08-25,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-25,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,44.46,1571,893,5,8.892,Conversas por mensagem iniciadas,1,44.46,2026-08-25,2026-08-25,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-24,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,36.63,1247,704,9,04.07,Conversas por mensagem iniciadas,2,18.315,2026-08-24,2026-08-24,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-24,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,11.06,577,475,6,184.333.333,Conversas por mensagem iniciadas,1,11.06,2026-08-24,2026-08-24,
[AGO]_[SN]_Card_Condição - Lote,2026-08-24,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,38.87,2056,1478,12,323.916.667,Conversas por mensagem iniciadas,1,38.87,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-24,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,68.81,3823,2242,19,362.157.895,Conversas por mensagem iniciadas,1,68.81,2026-08-24,2026-08-24,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-24,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,44.84,1783,1112,12,373.666.667,Conversas por mensagem iniciadas,1,44.84,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-23,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,46.69,3071,1799,20,2.3345,Conversas por mensagem iniciadas,1,46.69,2026-08-23,2026-08-23,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-23,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,33.09,1885,1148,20,1.6545,Conversas por mensagem iniciadas,2,16.545,2026-08-23,2026-08-23,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-23,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,28.36,1246,783,6,472.666.667,,,,2026-08-23,2026-08-23,
[AGO]_[SN]_Card_Condição - Lote,2026-08-23,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,23.66,1156,846,8,2.9575,,,,2026-08-23,2026-08-23,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-23,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,8.49,645,517,14,60.642.857,Conversas por mensagem iniciadas,3,2.83,2026-08-23,2026-08-23,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-22,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,27.83,1212,795,8,347.875,Conversas por mensagem iniciadas,1,27.83,2026-08-22,2026-08-22,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-22,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,4.74,265,241,2,2.37,,,,2026-08-22,2026-08-22,
[AGO]_[SN]_Card_Condição - Lote,2026-08-22,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,27.65,1275,904,11,251.363.636,Conversas por mensagem iniciadas,1,27.65,2026-08-22,2026-08-22,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-22,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,53.91,3060,1850,17,317.117.647,Conversas por mensagem iniciadas,2,26.955,2026-08-22,2026-08-22,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-22,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,28.34,1244,834,14,202.428.571,Conversas por mensagem iniciadas,1,28.34,2026-08-22,2026-08-22,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-21,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,23.32,712,441,7,333.142.857,Conversas por mensagem iniciadas,2,11.66,2026-08-21,2026-08-21,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-21,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,09.01,474,356,5,1.802,Conversas por mensagem iniciadas,1,09.01,2026-08-21,2026-08-21,
[AGO]_[SN]_Card_Condição - Lote,2026-08-21,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,21.03,865,635,5,4.206,Conversas por mensagem iniciadas,1,21.03,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-21,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,35.78,1872,1068,11,325.272.727,Conversas por mensagem iniciadas,3,1.192.666.667,2026-08-21,2026-08-21,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-21,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,33.47,1439,847,17,196.882.353,Conversas por mensagem iniciadas,3,1.115.666.667,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-20,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,20.42,1171,615,12,170.166.667,,,,2026-08-20,2026-08-20,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-20,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,35.19,1858,1051,15,2.346,,,,2026-08-20,2026-08-20,
[AGO]_[SN]_Card_Condição - Lote,2026-08-20,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,18.92,811,581,5,3.784,Conversas por mensagem iniciadas,2,9.46,2026-08-20,2026-08-20,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-20,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,7.77,568,466,10,777,,,,2026-08-20,2026-08-20,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-20,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,19.69,645,371,2,9.845,,,,2026-08-20,2026-08-20,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-19,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,27.89,779,475,3,929.666.667,Conversas por mensagem iniciadas,2,13.945,2026-08-19,2026-08-19,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-19,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,13.83,797,642,10,1.383,Conversas por mensagem iniciadas,1,13.83,2026-08-19,2026-08-19,
[AGO]_[SN]_Card_Condição - Lote,2026-08-19,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,25.63,927,704,2,12.815,Conversas por mensagem iniciadas,1,25.63,2026-08-19,2026-08-19,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-19,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,27.02,1470,822,15,180.133.333,Conversas por mensagem iniciadas,3,900.666.667,2026-08-19,2026-08-19,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-19,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,53.84,2314,1376,20,2.692,Conversas por mensagem iniciadas,2,26.92,2026-08-19,2026-08-19,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-18,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,30.75,776,455,6,5.125,Conversas por mensagem iniciadas,2,15.375,2026-08-18,2026-08-18,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-18,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,16.42,789,627,9,182.444.444,Conversas por mensagem iniciadas,2,8.21,2026-08-18,2026-08-18,
[AGO]_[SN]_Card_Condição - Lote,2026-08-18,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,30.68,855,612,7,438.285.714,Conversas por mensagem iniciadas,1,30.68,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-18,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,28.91,1460,823,10,2.891,,,,2026-08-18,2026-08-18,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-18,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,58.33,2823,1702,30,194.433.333,Conversas por mensagem iniciadas,5,11.666,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-17,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,23.66,1040,638,7,3.38,Conversas por mensagem iniciadas,3,788.666.667,2026-08-17,2026-08-17,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-17,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,42.68,2000,1232,18,237.111.111,Conversas por mensagem iniciadas,2,21.34,2026-08-17,2026-08-17,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-17,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,3.48,244,233,1,3.48,,,,2026-08-17,2026-08-17,
[AGO]_[SN]_Card_Condição - Lote,2026-08-17,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,27.16,818,577,1,27.16,,,,2026-08-17,2026-08-17,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-17,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,9.81,701,583,6,1.635,Conversas por mensagem iniciadas,1,9.81,2026-08-17,2026-08-17,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-17,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,19.16,497,317,2,9.58,,,,2026-08-17,2026-08-17,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-16,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,14.75,729,475,8,184.375,,,,2026-08-16,2026-08-16,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-16,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,08.05,688,587,7,1.15,,,,2026-08-16,2026-08-16,
[AGO]_[SN]_Card_Condição - Lote,2026-08-16,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,14.04,787,596,5,2.808,,,,2026-08-16,2026-08-16,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-16,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,13.5,1032,674,2,6.75,,,,2026-08-16,2026-08-16,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-16,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,5.55,427,400,2,2.775,,,,2026-08-16,2026-08-16,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-16,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,27.24,2287,1442,38,71.684.211,Conversas por mensagem iniciadas,2,13.62,2026-08-16,2026-08-16,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-15,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,22.75,1864,1074,21,108.333.333,,,,2026-08-15,2026-08-15,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-15,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,13.37,571,375,,,,,,2026-08-15,2026-08-15,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-15,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,6.7,577,494,2,3.35,,,,2026-08-15,2026-08-15,
[AGO]_[SN]_Card_Condição - Lote,2026-08-15,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,13.99,789,609,7,199.857.143,Conversas por mensagem iniciadas,1,13.99,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-15,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,15.12,874,591,5,3.024,,,,2026-08-15,2026-08-15,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-15,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,3.91,364,341,2,1.955,,,,2026-08-15,2026-08-15,
[AGO]_[SN]_Card_Condição - Lote,2026-08-14,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,15.94,689,499,4,3.985,Conversas por mensagem iniciadas,2,7.97,2026-08-14,2026-08-14,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-14,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,15.09,586,352,3,05.03,,,,2026-08-14,2026-08-14,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-14,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,5.97,426,324,1,5.97,,,,2026-08-14,2026-08-14,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-14,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,15.37,1048,646,2,7.685,,,,2026-08-14,2026-08-14,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-14,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,5.92,423,372,1,5.92,,,,2026-08-14,2026-08-14,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-14,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,26.97,1375,762,18,149.833.333,Conversas por mensagem iniciadas,3,8.99,2026-08-14,2026-08-14,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-13,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,19.48,1366,863,5,3.896,,,,2026-08-13,2026-08-13,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-13,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,5.79,375,342,,,,,,2026-08-13,2026-08-13,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-13,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,33.12,1746,1088,23,1.44,Conversas por mensagem iniciadas,1,33.12,2026-08-13,2026-08-13,
[AGO]_[SN]_Card_Condição - Lote,2026-08-13,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,18.95,770,540,7,270.714.286,Conversas por mensagem iniciadas,2,9.475,2026-08-13,2026-08-13,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-13,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,9.1,490,402,4,2.275,,,,2026-08-13,2026-08-13,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-13,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,18.61,712,431,1,18.61,,,,2026-08-13,2026-08-13,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-12,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,22.91,1055,690,5,4.582,Conversas por mensagem iniciadas,2,11.455,2026-08-12,2026-08-12,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-12,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,13.28,911,714,9,147.555.556,,,,2026-08-12,2026-08-12,
[AGO]_[SN]_Card_Condição - Lote,2026-08-12,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,24.13,1485,1010,7,344.714.286,Conversas por mensagem iniciadas,2,12.065,2026-08-12,2026-08-12,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-12,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,26.78,1983,1148,13,02.06,Conversas por mensagem iniciadas,2,13.39,2026-08-12,2026-08-12,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-12,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,7.77,485,455,,,,,,2026-08-12,2026-08-12,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-12,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,45.91,2604,1518,43,106.767.442,Conversas por mensagem iniciadas,6,765.166.667,2026-08-12,2026-08-12,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-11,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,29.1,1801,1093,17,171.176.471,Conversas por mensagem iniciadas,2,14.55,2026-08-11,2026-08-11,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-11,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,51.06,2202,1382,27,189.111.111,Conversas por mensagem iniciadas,3,17.02,2026-08-11,2026-08-11,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-11,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,7.95,415,381,2,3.975,,,,2026-08-11,2026-08-11,
[AGO]_[SN]_Card_Condição - Lote,2026-08-11,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,29,1137,838,4,7.25,,,,2026-08-11,2026-08-11,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-11,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,15.15,691,531,8,189.375,Conversas por mensagem iniciadas,1,15.15,2026-08-11,2026-08-11,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-11,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,25.94,1135,686,5,5.188,Conversas por mensagem iniciadas,1,25.94,2026-08-11,2026-08-11,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-10,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,11.38,280,193,1,11.38,,,,2026-08-10,2026-08-10,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-10,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,9.15,334,273,1,9.15,,,,2026-08-10,2026-08-10,
[AGO]_[SN]_Card_Condição - Lote,2026-08-10,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,20.82,540,407,4,5.205,,,,2026-08-10,2026-08-10,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-10,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,20.26,1023,595,9,225.111.111,,,,2026-08-10,2026-08-10,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-10,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,5.66,229,204,,,,,,2026-08-10,2026-08-10,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-10,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,49.8,1385,775,21,237.142.857,Conversas por mensagem iniciadas,3,16.6,2026-08-10,2026-08-10,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-09,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,10.3,411,341,,,,,,2026-08-09,2026-08-09,
[AGO]_[SN]_Card_Condição - Lote,2026-08-09,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,16.93,569,451,4,4.2325,Conversas por mensagem iniciadas,1,16.93,2026-08-09,2026-08-09,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-09,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,13.35,899,522,3,4.45,,,,2026-08-09,2026-08-09,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-09,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,4.9,332,293,1,4.9,,,,2026-08-09,2026-08-09,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-09,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,42.03,1871,1129,29,144.931.034,Conversas por mensagem iniciadas,4,10.5075,2026-08-09,2026-08-09,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-08,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,3.26,309,277,1,3.26,,,,2026-08-08,2026-08-08,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-08,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,35.48,2276,1211,22,161.272.727,Conversas por mensagem iniciadas,1,35.48,2026-08-08,2026-08-08,
[AGO]_[SN]_Card_Condição - Lote,2026-08-08,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,19.31,915,631,8,241.375,Conversas por mensagem iniciadas,1,19.31,2026-08-08,2026-08-08,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-08,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,9.57,543,439,9,106.333.333,Conversas por mensagem iniciadas,3,3.19,2026-08-08,2026-08-08,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-08,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,13.68,873,473,8,1.71,,,,2026-08-08,2026-08-08,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-07,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,2.47,147,131,2,1.235,,,,2026-08-07,2026-08-07,
[AGO]_[SN]_Card_Condição - Lote,2026-08-07,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,15.63,729,503,6,2.605,Conversas por mensagem iniciadas,2,7.815,2026-08-07,2026-08-07,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-07,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,19.66,1009,551,10,1.966,Conversas por mensagem iniciadas,1,19.66,2026-08-07,2026-08-07,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-07,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,4.96,387,316,3,165.333.333,Conversas por mensagem iniciadas,1,4.96,2026-08-07,2026-08-07,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-07,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,44.96,2619,1588,45,99.911.111,Conversas por mensagem iniciadas,7,642.285.714,2026-08-07,2026-08-07,
[AGO]_[SN]_Card_Condição - Lote,2026-08-06,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,22.45,1119,738,7,320.714.286,Conversas por mensagem iniciadas,2,11.225,2026-08-06,2026-08-06,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-06,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,23.88,1412,798,11,217.090.909,Conversas por mensagem iniciadas,1,23.88,2026-08-06,2026-08-06,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-06,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,06.06,381,354,3,02.02,Conversas por mensagem iniciadas,1,06.06,2026-08-06,2026-08-06,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-06,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,50.68,3064,1820,35,1.448,,,,2026-08-06,2026-08-06,
[JUL][N]_Card_Ofertas,2026-08-05,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,25.33,1710,1331,13,194.846.154,,,,2026-08-05,2026-08-05,
[JUL][SN]_Card_Condições,2026-08-05,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,4.62,139,130,1,4.62,,,,2026-08-05,2026-08-05,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-05,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,51.44,3386,1870,45,114.311.111,Conversas por mensagem iniciadas,5,10.288,2026-08-05,2026-08-05,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-05,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,6.83,373,324,2,3.415,,,,2026-08-05,2026-08-05,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-05,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,10.47,845,674,5,2.094,Conversas por mensagem iniciadas,1,10.47,2026-08-05,2026-08-05,
[AGO]_[SN]_Card_Condição - Lote,2026-08-05,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,8.17,386,305,4,2.0425,,,,2026-08-05,2026-08-05,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-04,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,08.04,490,446,2,04.02,,,,2026-08-04,2026-08-04,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-04,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,57.02,3855,2221,62,91.967.742,Conversas por mensagem iniciadas,3,1.900.666.667,2026-08-04,2026-08-04,
[JUL][N]_Card_Ofertas,2026-08-04,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,49.37,5121,3631,25,1.9748,Conversas por mensagem iniciadas,1,49.37,2026-08-04,2026-08-04,
[JUL][SN]_Card_Condições,2026-08-04,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,7.64,435,383,2,3.82,,,,2026-08-04,2026-08-04,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-03,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,5.85,428,402,1,5.85,Conversas por mensagem iniciadas,1,5.85,2026-08-03,2026-08-03,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-03,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,58.83,4026,2374,45,130.733.333,Conversas por mensagem iniciadas,6,9.805,2026-08-03,2026-08-03,
[JUL][N]_Card_Ofertas,2026-08-03,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,44.73,5264,3745,31,144.290.323,Conversas por mensagem iniciadas,4,11.1825,2026-08-03,2026-08-03,
[JUL][SN]_Card_Condições,2026-08-03,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,5.92,436,402,2,2.96,Conversas por mensagem iniciadas,1,5.92,2026-08-03,2026-08-03,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-02,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,7,594,565,4,1.75,,,,2026-08-02,2026-08-02,
[AGO][SN]_Carrossel_Ofertas - Estoque,2026-08-02,active,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,49.75,4467,2743,41,121.341.463,Conversas por mensagem iniciadas,2,24.875,2026-08-02,2026-08-02,
[JUL][N]_Card_Ofertas,2026-08-02,inactive,campaign,AUTOPLUS [FORD] MAFRA,3401392603350599,45.49,4775,3414,20,2.2745,Conversas por mensagem iniciadas,4,11.3725,2026-08-02,2026-08-02,
